segment_a_price_change,segment_b_price_change,portfolio_acceptance,accepted_revenue,accepted_gross_loss,cost,expected_profit
2.466666666666666730e-01,3.333333333333332593e-02,5.090023057187039734e-01,5.387077775619574140e+02,3.465921637250304457e+02,-1.921156138369269115e+02,1.921156138369269115e+02
2.533333333333332993e-01,3.333333333333332593e-02,5.017045121728521684e-01,5.310603206042871989e+02,3.413377523720171780e+02,-1.897225682322701061e+02,1.897225682322701061e+02
2.600000000000000089e-01,3.333333333333332593e-02,4.945032642266525280e-01,5.234372071882340833e+02,3.361528538507534449e+02,-1.872843533374806952e+02,1.872843533374806952e+02
2.666666666666667185e-01,3.333333333333332593e-02,4.874066875687605993e-01,5.158506607647547071e+02,3.310433186570712678e+02,-1.848073421076834961e+02,1.848073421076834961e+02
2.733333333333333171e-01,3.333333333333332593e-02,4.804223804490265204e-01,5.083124498644244795e+02,3.260146175308626653e+02,-1.822978323335618143e+02,1.822978323335618143e+02
2.800000000000000266e-01,3.333333333333332593e-02,4.735573887951729510e-01,5.008338386654913847e+02,3.210718235400880758e+02,-1.797620151254033090e+02,1.797620151254033090e+02
2.866666666666667362e-01,3.333333333333332593e-02,4.668181867576600697e-01,4.934255435508653136e+02,3.162195980730788278e+02,-1.772059454777865426e+02,1.772059454777865426e+02
2.933333333333333348e-01,3.333333333333332593e-02,4.602106626550205304e-01,4.860976958715087335e+02,3.114621807191783773e+02,-1.746355151523304130e+02,1.746355151523304130e+02
2.999999999999999889e-01,3.333333333333332593e-02,4.537401102126891184e-01,4.788598110291840726e+02,3.068033829606997642e+02,-1.720564280684843368e+02,1.720564280684843368e+02
-1.000000000000000056e-01,4.000000000000000777e-02,8.082378843781169442e-01,7.316747954089157702e+02,5.623096344625910206e+02,-1.693651609463247496e+02,1.693651609463247496e+02
-9.333333333333333759e-02,4.000000000000000777e-02,8.056541591386132684e-01,7.328517425838433610e+02,5.604493522901482265e+02,-1.724023902936950208e+02,1.724023902936950208e+02
-8.666666666666666963e-02,4.000000000000000777e-02,8.029561596123528933e-01,7.338898695736731952e+02,5.585067926312408417e+02,-1.753830769424322966e+02,1.753830769424322966e+02
-8.000000000000000167e-02,4.000000000000000777e-02,8.001402295007069565e-01,7.347835270979313691e+02,5.564793229508557033e+02,-1.783042041470756089e+02,1.783042041470756089e+02
-7.333333333333333370e-02,4.000000000000000777e-02,7.972027359804682023e-01,7.355269901287383618e+02,5.543643276162838447e+02,-1.811626625124544319e+02,1.811626625124544319e+02
-6.666666666666667962e-02,4.000000000000000777e-02,7.941400864876091426e-01,7.361144743381631770e+02,5.521592199814253945e+02,-1.839552543567378393e+02,1.839552543567378393e+02
-6.000000000000000472e-02,4.000000000000000777e-02,7.909487469400214854e-01,7.365401545695716550e+02,5.498614555071621908e+02,-1.866786990624094074e+02,1.866786990624094074e+02
-5.333333333333333676e-02,4.000000000000000777e-02,7.876252614074755742e-01,7.367981854079184814e+02,5.474685459237291525e+02,-1.893296394841893004e+02,1.893296394841893004e+02
-4.666666666666666879e-02,4.000000000000000777e-02,7.841662732209738751e-01,7.368827239090601324e+02,5.449780744294479291e+02,-1.919046494796122602e+02,1.919046494796122602e+02
-4.000000000000000083e-02,4.000000000000000777e-02,7.805685474952861469e-01,7.367879545300966129e+02,5.423877119069527453e+02,-1.944002426231438676e+02,1.944002426231438676e+02
-3.333333333333333981e-02,4.000000000000000777e-02,7.768289950177680314e-01,7.365081162813545461e+02,5.396952341231396986e+02,-1.968128821582147907e+02,1.968128821582147907e+02
-2.666666666666667185e-02,4.000000000000000777e-02,7.729446974335614229e-01,7.360375320957354006e+02,5.368985398625109156e+02,-1.991389922332244282e+02,1.991389922332244282e+02
-2.000000000000000389e-02,4.000000000000000777e-02,7.689129336320762453e-01,7.353706403827271743e+02,5.339956699254416890e+02,-2.013749704572855137e+02,2.013749704572855137e+02
-1.333333333333333592e-02,4.000000000000000777e-02,7.647312072124048399e-01,7.345020287024219670e+02,5.309848269032781900e+02,-2.035172017991438338e+02,2.035172017991438338e+02
-6.666666666666667962e-03,4.000000000000000777e-02,7.603972748762568568e-01,7.334264694594878620e+02,5.278643956212516741e+02,-2.055620738382361878e+02,2.055620738382361878e+02
0.000000000000000000e+00,4.000000000000000777e-02,7.559091755664754109e-01,7.321389574784383285e+02,5.246329641182089745e+02,-2.075059933602292972e+02,2.075059933602292972e+02
6.666666666666667962e-03,4.000000000000000777e-02,7.512652601375944261e-01,7.306347492800314285e+02,5.212893450094146601e+02,-2.093454042706167115e+02,2.093454042706167115e+02
1.333333333333333592e-02,4.000000000000000777e-02,7.464642213127867798e-01,7.289094038347004698e+02,5.178325970555531512e+02,-2.110768067791473186e+02,2.110768067791473186e+02
2.000000000000000389e-02,4.000000000000000777e-02,7.415051236495145970e-01,7.269588245231382189e+02,5.142620467379972524e+02,-2.126967777851410233e+02,2.126967777851410233e+02
2.666666666666667185e-02,4.000000000000000777e-02,7.363874332049846760e-01,7.247793019873076901e+02,5.105773096179356685e+02,-2.142019923693720216e+02,2.142019923693720216e+02
3.333333333333332593e-02,4.000000000000000777e-02,7.311110465629224731e-01,7.223675575081002762e+02,5.067783112356509037e+02,-2.155892462724493157e+02,2.155892462724493157e+02
4.000000000000000777e-02,4.000000000000000777e-02,7.256763188561223821e-01,7.197207864996711351e+02,5.028653072867547849e+02,-2.168554792129162934e+02,2.168554792129162934e+02
4.666666666666666186e-02,4.000000000000000777e-02,7.200840903956493566e-01,7.168367016663071354e+02,4.988389027952143238e+02,-2.179977988710928116e+02,2.179977988710928116e+02
5.333333333333334370e-02,4.000000000000000777e-02,7.143357114984815182e-01,7.137135753268180451e+02,4.947000699892534499e+02,-2.190135053375646521e+02,2.190135053375646521e+02
5.999999999999999778e-02,4.000000000000000777e-02,7.084330650917904926e-01,7.103502803752721775e+02,4.904501645764358386e+02,-2.199001157988363957e+02,2.199001157988363957e+02
6.666666666666667962e-02,4.000000000000000777e-02,7.023785866649716603e-01,7.067463293168343625e+02,4.860909401091262794e+02,-2.206553892077080263e+02,2.206553892077080263e+02
7.333333333333333370e-02,4.000000000000000777e-02,6.961752811408863373e-01,7.029019107949727641e+02,4.816245601317849605e+02,-2.212773506631878035e+02,2.212773506631878035e+02
8.000000000000001554e-02,4.000000000000000777e-02,6.898267362464232111e-01,6.988179230127818755e+02,4.770536078077714706e+02,-2.217643152050104618e+02,2.217643152050104618e+02
8.666666666666666963e-02,4.000000000000000777e-02,6.833371319801103683e-01,6.944960034479216802e+02,4.723810927360261758e+02,-2.221149107118954475e+02,2.221149107118954475e+02
9.333333333333335147e-02,4.000000000000000777e-02,6.767112458016593113e-01,6.899385542689060458e+02,4.676104546875414485e+02,-2.223280995813645973e+02,2.223280995813645973e+02
1.000000000000000056e-01,4.000000000000000777e-02,6.699544532052517098e-01,6.851487628810922388e+02,4.627455640181279932e+02,-2.224031988629642456e+02,2.224031988629642456e+02
1.066666666666666874e-01,4.000000000000000777e-02,6.630727233851526625e-01,6.801306170644411395e+02,4.577907185476566383e+02,-2.223398985167845012e+02,2.223398985167845012e+02
1.133333333333333415e-01,4.000000000000000777e-02,6.560726097585524164e-01,6.748889142122840212e+02,4.527506367365044753e+02,-2.221382774757795460e+02,2.221382774757795460e+02
1.199999999999999956e-01,4.000000000000000777e-02,6.489612351758171638e-01,6.694292642409011478e+02,4.476304470369350952e+02,-2.217988172039659958e+02,2.217988172039659958e+02
1.266666666666666774e-01,4.000000000000000777e-02,6.417462717216493306e-01,6.637580858132675985e+02,4.424356733499342340e+02,-2.213224124633333645e+02,2.213224124633333645e+02
1.333333333333333315e-01,4.000000000000000777e-02,6.344359150907599165e-01,6.578825956059606597e+02,4.371722165756938239e+02,-2.207103790302668358e+02,2.207103790302668358e+02
1.400000000000000133e-01,4.000000000000000777e-02,6.270388536069724239e-01,6.518107904446048906e+02,4.318463323073668789e+02,-2.199644581372380685e+02,2.199644581372380685e+02
1.466666666666666674e-01,4.000000000000000777e-02,6.195642320433664141e-01,6.455514222386067331e+02,4.264646047815705288e+02,-2.190868174570361475e+02,2.190868174570361475e+02
1.533333333333333492e-01,4.000000000000000777e-02,6.120216104910475297e-01,6.391139657581114761e+02,4.210339172639009462e+02,-2.180800484942105300e+02,2.180800484942105300e+02
1.600000000000000033e-01,4.000000000000000777e-02,6.044209186131469513e-01,6.325085794125773191e+02,4.155614191118125405e+02,-2.169471603007647786e+02,2.169471603007647786e+02
1.666666666666666574e-01,4.000000000000000777e-02,5.967724057063600318e-01,6.257460593083037566e+02,4.100544898189259584e+02,-2.156915694893777982e+02,2.156915694893777982e+02
1.733333333333333670e-01,4.000000000000000777e-02,5.890865870723740461e-01,6.188377869786926340e+02,4.045207004024559865e+02,-2.143170865762365906e+02,2.143170865762365906e+02
1.800000000000000211e-01,4.000000000000000777e-02,5.813741872736173377e-01,6.117956712928657907e+02,3.989677725473512737e+02,-2.128278987455145739e+02,2.128278987455145739e+02
1.866666666666666752e-01,4.000000000000000777e-02,5.736460809097722047e-01,6.046320851524839100e+02,3.934035359653827300e+02,-2.112285491871011232e+02,2.112285491871011232e+02
1.933333333333333293e-01,4.000000000000000777e-02,5.659132316015667019e-01,5.973597976803139318e+02,3.878358844634747697e+02,-2.095239132168391620e+02,2.095239132168391620e+02
2.000000000000000389e-01,4.000000000000000777e-02,5.581866299049615954e-01,5.899919026846217776e+02,3.822727312419190753e+02,-2.077191714427026454e+02,2.077191714427026454e+02
2.066666666666666929e-01,4.000000000000000777e-02,5.504772309008356679e-01,5.825417442485663742e+02,3.767219639589483791e+02,-2.058197802896179383e+02,2.058197802896179383e+02
2.133333333333333470e-01,4.000000000000000777e-02,5.427958922119704432e-01,5.750228403416390393e+02,3.711914001029655310e+02,-2.038314402386735651e+02,2.038314402386735651e+02
2.200000000000000011e-01,4.000000000000000777e-02,5.351533131903236651e-01,5.674488053795331552e+02,3.656887432073797299e+02,-2.017600621721533685e+02,2.017600621721533685e+02
2.266666666666666552e-01,4.000000000000000777e-02,5.275599759935305499e-01,5.598332726689593528e+02,3.602215404256887723e+02,-1.996117322432705237e+02,1.996117322432705237e+02
2.333333333333333648e-01,4.000000000000000777e-02,5.200260892310616390e-01,5.521898176647614491e+02,3.547971419567111298e+02,-1.973926757080502625e+02,1.973926757080502625e+02
2.400000000000000189e-01,4.000000000000000777e-02,5.125615348086481893e-01,5.445318829387326787e+02,3.494226627725734602e+02,-1.951092201661591616e+02,1.951092201661591616e+02
2.466666666666666730e-01,4.000000000000000777e-02,5.051758185360879505e-01,5.368727057138885357e+02,3.441049470563300474e+02,-1.927677586575584883e+02,1.927677586575584883e+02
2.533333333333332993e-01,4.000000000000000777e-02,4.978780249902361454e-01,5.292252487562184342e+02,3.388505357033167229e+02,-1.903747130529016829e+02,1.903747130529016829e+02
2.600000000000000089e-01,4.000000000000000777e-02,4.906767770440364496e-01,5.216021353401652050e+02,3.336656371820529898e+02,-1.879364981581122720e+02,1.879364981581122720e+02
2.666666666666667185e-01,4.000000000000000777e-02,4.835802003861445764e-01,5.140155889166858287e+02,3.285561019883708127e+02,-1.854594869283150729e+02,1.854594869283150729e+02
2.733333333333333171e-01,4.000000000000000777e-02,4.765958932664104974e-01,5.064773780163557149e+02,3.235274008621622670e+02,-1.829499771541933910e+02,1.829499771541933910e+02
2.800000000000000266e-01,4.000000000000000777e-02,4.697309016125568171e-01,4.989987668174225632e+02,3.185846068713876775e+02,-1.804141599460348857e+02,1.804141599460348857e+02
2.866666666666667362e-01,4.000000000000000777e-02,4.629916995750439357e-01,4.915904717027965489e+02,3.137323814043784296e+02,-1.778580902984181193e+02,1.778580902984181193e+02
2.933333333333333348e-01,4.000000000000000777e-02,4.563841754724044519e-01,4.842626240234399120e+02,3.089749640504779222e+02,-1.752876599729619898e+02,1.752876599729619898e+02
2.999999999999999889e-01,4.000000000000000777e-02,4.499136230300730399e-01,4.770247391811152511e+02,3.043161662919993091e+02,-1.727085728891159135e+02,1.727085728891159135e+02
-1.000000000000000056e-01,4.666666666666666186e-02,8.043580825391682954e-01,7.297457197584446931e+02,5.597877632672743857e+02,-1.699579564911703926e+02,1.699579564911703926e+02
-9.333333333333333759e-02,4.666666666666666186e-02,8.017743572996647305e-01,7.309226669333722839e+02,5.579274810948317054e+02,-1.729951858385406354e+02,1.729951858385406354e+02
-8.666666666666666963e-02,4.666666666666666186e-02,7.990763577734043555e-01,7.319607939232021181e+02,5.559849214359242069e+02,-1.759758724872779396e+02,1.759758724872779396e+02
-8.000000000000000167e-02,4.666666666666666186e-02,7.962604276617584187e-01,7.328544514474604057e+02,5.539574517555391822e+02,-1.788969996919212235e+02,1.788969996919212235e+02
-7.333333333333333370e-02,4.666666666666666186e-02,7.933229341415195535e-01,7.335979144782672847e+02,5.518424564209672099e+02,-1.817554580573000749e+02,1.817554580573000749e+02
-6.666666666666667962e-02,4.666666666666666186e-02,7.902602846486606047e-01,7.341853986876922136e+02,5.496373487861087597e+02,-1.845480499015835107e+02,1.845480499015835107e+02
-6.000000000000000472e-02,4.666666666666666186e-02,7.870689451010728366e-01,7.346110789191006916e+02,5.473395843118455559e+02,-1.872714946072550504e+02,1.872714946072550504e+02
-5.333333333333333676e-02,4.666666666666666186e-02,7.837454595685269254e-01,7.348691097574475179e+02,5.449466747284125177e+02,-1.899224350290349435e+02,1.899224350290349435e+02
-4.666666666666666879e-02,4.666666666666666186e-02,7.802864713820252263e-01,7.349536482585892827e+02,5.424562032341312943e+02,-1.924974450244579032e+02,1.924974450244579032e+02
-4.000000000000000083e-02,4.666666666666666186e-02,7.766887456563376091e-01,7.348588788796256495e+02,5.398658407116361104e+02,-1.949930381679895106e+02,1.949930381679895106e+02
-3.333333333333333981e-02,4.666666666666666186e-02,7.729491931788194936e-01,7.345790406308835827e+02,5.371733629278231774e+02,-1.974056777030604337e+02,1.974056777030604337e+02
-2.666666666666667185e-02,4.666666666666666186e-02,7.690648955946128851e-01,7.341084564452644372e+02,5.343766686671943944e+02,-1.997317877780700712e+02,1.997317877780700712e+02
-2.000000000000000389e-02,4.666666666666666186e-02,7.650331317931275965e-01,7.334415647322562108e+02,5.314737987301250541e+02,-2.019677660021311567e+02,2.019677660021311567e+02
-1.333333333333333592e-02,4.666666666666666186e-02,7.608514053734561911e-01,7.325729530519511172e+02,5.284629557079615552e+02,-2.041099973439894484e+02,2.041099973439894484e+02
-6.666666666666667962e-03,4.666666666666666186e-02,7.565174730373083190e-01,7.314973938090168986e+02,5.253425244259350393e+02,-2.061548693830818024e+02,2.061548693830818024e+02
0.000000000000000000e+00,4.666666666666666186e-02,7.520293737275267620e-01,7.302098818279673651e+02,5.221110929228924533e+02,-2.080987889050749118e+02,2.080987889050749118e+02
6.666666666666667962e-03,4.666666666666666186e-02,7.473854582986457773e-01,7.287056736295603514e+02,5.187674738140980253e+02,-2.099381998154623830e+02,2.099381998154623830e+02
1.333333333333333592e-02,4.666666666666666186e-02,7.425844194738381310e-01,7.269803281842295064e+02,5.153107258602365164e+02,-2.116696023239929332e+02,2.116696023239929332e+02
2.000000000000000389e-02,4.666666666666666186e-02,7.376253218105659482e-01,7.250297488726673691e+02,5.117401755426806176e+02,-2.132895733299866947e+02,2.132895733299866947e+02
2.666666666666667185e-02,4.666666666666666186e-02,7.325076313660360272e-01,7.228502263368367267e+02,5.080554384226190905e+02,-2.147947879142176930e+02,2.147947879142176930e+02
3.333333333333332593e-02,4.666666666666666186e-02,7.272312447239739353e-01,7.204384818576293128e+02,5.042564400403342688e+02,-2.161820418172949871e+02,2.161820418172949871e+02
4.000000000000000777e-02,4.666666666666666186e-02,7.217965170171737332e-01,7.177917108492001717e+02,5.003434360914382069e+02,-2.174482747577619648e+02,2.174482747577619648e+02
4.666666666666666186e-02,4.666666666666666186e-02,7.162042885567008188e-01,7.149076260158361720e+02,4.963170315998977458e+02,-2.185905944159384831e+02,2.185905944159384831e+02
